Time,Timestamp,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10
35.832,2026-04-09 12:19:01.789811,-9.982730,-7.659831,-6.521236,-5.438197,-16.360931,-9.392430,-10.236359,-0.513050,5.000000,0.000000
35.836,2026-04-09 12:19:01.793811,-11.079262,-10.472710,-8.124580,-7.350797,-19.226711,-13.906657,-11.686308,-1.913285,5.000000,0.000000
35.840,2026-04-09 12:19:01.797811,-10.091739,-13.427755,-10.787288,-10.535914,-18.985561,-16.251165,-11.661055,-4.220678,5.000000,0.000000
35.844,2026-04-09 12:19:01.801811,-10.255781,-14.266119,-14.002882,-13.623922,-15.345955,-17.217525,-9.431908,-7.773664,5.000000,0.000000
35.848,2026-04-09 12:19:01.805811,-10.713957,-14.550435,-15.137405,-15.029455,-11.445967,-17.663174,-7.398669,-12.641554,5.000000,0.000000
35.852,2026-04-09 12:19:01.809811,-12.504796,-14.351524,-12.673126,-15.274465,-11.258926,-17.369869,-7.927602,-15.706828,5.000000,0.000000
35.856,2026-04-09 12:19:01.813811,-15.486952,-13.168483,-8.176376,-15.808823,-11.872627,-15.662344,-9.037247,-17.613277,5.000000,0.000000
35.860,2026-04-09 12:19:01.817811,-15.593588,-10.918500,-3.405989,-14.723201,-9.832510,-12.084018,-7.184211,-19.002167,5.000000,0.000000
35.864,2026-04-09 12:19:01.821811,-13.171559,-7.747476,-1.293269,-9.680532,-5.885364,-7.636945,-4.037817,-14.564100,5.000000,0.000000
35.868,2026-04-09 12:19:01.825811,-9.038033,-4.125178,-2.685242,-3.309572,-1.135689,-4.840964,0.108064,-3.339410,5.000000,0.000000
35.872,2026-04-09 12:19:01.829811,-1.932778,0.192383,-4.123199,-1.461498,3.361074,-4.187136,5.069991,5.695465,5.000000,0.000000
35.876,2026-04-09 12:19:01.833811,4.658889,3.868868,-1.604159,-3.319258,7.437921,-3.581872,8.489301,8.661342,5.000000,0.000000
35.880,2026-04-09 12:19:01.837811,7.359879,6.714838,2.374605,-1.849800,10.643451,-0.882723,12.164432,10.282527,5.000000,0.000000
35.884,2026-04-09 12:19:01.841811,7.129299,9.367920,3.301104,4.672836,12.362462,4.396087,15.260091,11.459616,5.000000,0.000000
35.888,2026-04-09 12:19:01.845811,6.446301,11.044197,4.369801,11.225530,13.246989,11.424391,15.841896,11.367188,5.000000,0.000000
35.892,2026-04-09 12:19:01.849811,6.498426,13.459254,8.704885,14.399236,13.624875,16.722733,14.395597,11.550191,5.000000,0.000000
35.896,2026-04-09 12:19:01.853811,8.041179,16.641953,12.531187,14.595210,13.926559,18.557739,13.291133,12.038363,5.000000,0.000000
35.900,2026-04-09 12:19:01.857811,12.679474,18.305105,14.320662,12.644122,15.337489,18.366165,14.794416,13.862178,5.000000,0.000000
35.904,2026-04-09 12:19:01.861811,19.053823,18.067730,15.701584,10.053335,16.748205,15.332153,14.773572,16.650772,5.000000,0.000000
35.908,2026-04-09 12:19:01.865811,23.070084,15.782702,15.229279,8.873279,13.821765,10.928192,11.323255,16.706366,5.000000,0.000000
35.912,2026-04-09 12:19:01.869811,21.766851,13.926430,11.340917,8.665029,7.737190,7.956599,6.287779,13.887100,5.000000,0.000000
35.916,2026-04-09 12:19:01.873811,15.452864,12.953827,4.554751,6.303838,4.917445,6.826305,0.872070,9.497564,5.000000,0.000000
35.920,2026-04-09 12:19:01.877811,6.828269,10.170891,-0.684914,1.987188,3.993238,6.152161,-1.236771,3.885863,5.000000,0.000000
35.924,2026-04-09 12:19:01.881811,-0.186894,6.486473,-2.982677,-0.886627,1.060969,2.819019,0.149007,-0.767707,5.000000,0.000000
35.928,2026-04-09 12:19:01.885811,-4.371478,3.736974,-6.240176,-3.628990,-3.047225,-2.288680,-0.840033,-2.338725,5.000000,0.000000
35.932,2026-04-09 12:19:01.889811,-7.771893,2.778421,-8.881038,-8.255468,-6.318073,-6.669317,-5.178857,-0.698345,5.000000,0.000000
35.936,2026-04-09 12:19:01.893811,-12.350782,1.744041,-9.430801,-12.305273,-6.372893,-8.901868,-8.915579,1.005393,5.000000,0.000000
35.940,2026-04-09 12:19:01.897811,-16.713705,-1.429276,-11.470833,-14.408916,-5.659624,-7.140791,-12.247745,-0.984326,5.000000,0.000000
35.944,2026-04-09 12:19:01.901811,-16.836817,-4.952711,-14.931081,-15.370506,-8.689184,-3.510536,-15.391113,-5.842899,0.000000,0.000000
35.948,2026-04-09 12:19:01.905811,-13.650937,-8.210060,-16.435781,-15.833344,-12.553784,-0.801768,-17.583492,-9.337166,0.000000,0.000000
35.952,2026-04-09 12:19:01.909811,-9.749608,-9.688077,-16.806833,-14.693085,-14.714681,0.541068,-18.460140,-8.933617,0.000000,0.000000
35.956,2026-04-09 12:19:01.913811,-7.610002,-8.301129,-17.634945,-10.538547,-16.086355,0.350168,-16.568054,-5.182109,0.000000,0.000000
35.960,2026-04-09 12:19:01.917811,-9.144241,-7.662665,-16.885721,-6.484295,-13.190434,-0.648068,-13.976301,-1.261808,0.000000,0.000000
35.964,2026-04-09 12:19:01.921811,-10.532535,-7.681389,-12.668165,-6.267802,-6.235892,-0.420329,-11.771217,-2.493874,0.000000,0.000000
35.968,2026-04-09 12:19:01.925811,-9.699667,-3.485928,-7.849125,-7.082119,-1.281897,1.424053,-7.361856,-7.855686,0.000000,0.000000
35.972,2026-04-09 12:19:01.929811,-6.427055,3.581217,-4.417345,-4.056847,-0.567128,3.106445,-1.453493,-9.858790,0.000000,0.000000
35.976,2026-04-09 12:19:01.933811,0.376775,8.350195,-0.502708,2.331741,-1.262748,5.432410,2.069042,-7.071435,0.000000,0.000000
35.980,2026-04-09 12:19:01.937811,8.142988,11.144032,3.490160,7.614188,-0.531478,7.214962,2.979888,-1.272222,0.000000,0.000000
35.984,2026-04-09 12:19:01.941811,13.061130,13.435158,7.203529,10.281316,1.982518,7.144884,4.478499,7.023440,0.000000,0.000000
35.988,2026-04-09 12:19:01.945811,13.365705,15.196851,11.427157,12.724119,6.456168,7.950306,6.829920,13.431381,0.000000,0.000000
35.992,2026-04-09 12:19:01.949811,11.178267,16.050797,17.149460,14.658153,10.271016,9.229561,9.154414,14.672717,0.000000,0.000000
35.996,2026-04-09 12:19:01.953811,10.983289,15.322050,21.242468,16.278238,11.151843,11.332789,10.438680,14.138865,0.000000,0.000000
36.000,2026-04-09 12:19:01.957811,13.626152,12.925122,20.704342,18.574459,11.218435,14.517866,8.991562,15.233862,0.000000,0.000000
36.004,2026-04-09 12:19:01.961811,15.702388,11.148178,18.667608,19.076504,13.151579,15.356016,4.356500,16.100662,0.000000,0.000000
36.008,2026-04-09 12:19:01.965811,15.243512,11.407657,15.898117,17.486740,18.882914,13.664192,-0.450510,15.680898,0.000000,0.000000
36.012,2026-04-09 12:19:01.969811,13.405523,10.196602,12.666644,13.860060,24.839136,11.725187,-0.252863,14.036860,0.000000,0.000000
36.016,2026-04-09 12:19:01.973811,12.079021,6.137847,12.164902,8.000648,24.691357,9.696332,3.344907,8.880733,0.000000,0.000000
36.020,2026-04-09 12:19:01.977811,10.628751,1.526861,11.966207,1.076641,18.150906,7.089960,5.603633,1.432674,0.000000,0.000000
36.024,2026-04-09 12:19:01.981811,6.010311,-3.120443,7.969975,-5.126929,9.021367,5.189116,4.462572,-4.130476,0.000000,0.000000
36.028,2026-04-09 12:19:01.985811,-0.820491,-8.023413,2.568708,-8.935486,0.365601,3.493354,0.888277,-6.496150,0.000000,0.000000
36.032,2026-04-09 12:19:01.989811,-7.059597,-13.288335,-2.394077,-9.971106,-5.809826,0.466189,-3.588403,-7.677995,0.000000,0.000000
36.036,2026-04-09 12:19:01.993811,-11.533956,-18.139446,-5.846004,-8.393094,-9.789642,-4.012431,-10.989589,-8.881146,0.000000,0.000000
36.040,2026-04-09 12:19:01.997811,-12.805824,-20.418177,-8.273145,-8.157469,-14.604156,-10.956975,-18.542919,-10.215607,0.000000,0.000000
36.044,2026-04-09 12:19:02.001811,-11.689832,-18.954147,-13.334953,-11.506546,-20.725561,-17.175186,-20.992199,-11.829718,0.000000,0.000000
36.048,2026-04-09 12:19:02.005811,-10.264142,-16.014954,-19.152033,-14.051094,-24.435022,-18.966131,-18.425329,-12.566792,0.000000,0.000000
36.052,2026-04-09 12:19:02.009811,-11.222140,-15.788801,-20.280182,-13.629362,-21.618237,-18.762747,-11.906950,-14.366766,0.000000,0.000000
36.056,2026-04-09 12:19:02.013811,-13.669037,-16.602081,-15.227267,-12.933110,-13.537343,-18.412441,-5.504787,-16.138754,7.000000,0.000000
36.060,2026-04-09 12:19:02.017811,-11.903865,-16.061075,-6.027195,-12.055804,-7.033890,-16.101614,-4.812022,-13.565867,7.000000,0.000000
36.064,2026-04-09 12:19:02.021811,-5.443179,-15.244522,2.248566,-9.268155,-5.125838,-11.230474,-5.716980,-9.658809,7.000000,0.000000
36.068,2026-04-09 12:19:02.025811,0.584189,-12.297415,4.801514,-4.802709,-4.700552,-6.196426,-1.813389,-6.475261,7.000000,0.000000
36.072,2026-04-09 12:19:02.029811,4.285923,-7.220576,2.621525,1.708549,-1.496106,-0.086709,5.283827,-1.235970,7.000000,0.000000
36.076,2026-04-09 12:19:02.033811,7.188251,-3.064128,-1.435894,9.133367,3.810720,7.281946,12.229704,6.799705,7.000000,0.000000
36.080,2026-04-09 12:19:02.037811,8.819351,-0.291057,-2.098829,13.305026,7.055049,11.993034,16.615519,14.459091,7.000000,0.000000
36.084,2026-04-09 12:19:02.041811,8.411328,2.489176,2.804274,13.843077,9.453242,14.051724,18.572052,18.307037,7.000000,0.000000
36.088,2026-04-09 12:19:02.045811,10.189488,5.735216,7.200144,14.103567,12.659035,13.938268,18.998562,18.578232,7.000000,0.000000
36.092,2026-04-09 12:19:02.049811,15.408338,8.708990,9.860982,14.599257,13.729385,11.592036,18.568115,18.471619,7.000000,0.000000
36.096,2026-04-09 12:19:02.053811,17.820425,12.477217,12.125364,14.412959,13.327354,11.135107,18.307516,18.443487,7.000000,0.000000
36.100,2026-04-09 12:19:02.057811,16.518957,15.923314,12.560684,15.368268,13.370522,14.975950,18.038082,16.777584,7.000000,0.000000
36.104,2026-04-09 12:19:02.061811,13.679402,16.223282,12.168747,17.990784,12.333878,20.034637,17.934994,15.896527,7.000000,0.000000
36.108,2026-04-09 12:19:02.065811,8.574369,13.647902,12.064163,19.345657,10.080287,21.765717,15.961586,15.731196,7.000000,0.000000
36.112,2026-04-09 12:19:02.069811,3.457570,9.273265,9.833954,16.629990,8.102366,16.563644,12.974167,11.808606,7.000000,0.000000
36.116,2026-04-09 12:19:02.073811,1.257468,5.912639,3.471068,10.206058,5.334681,5.172925,11.016150,4.633169,7.000000,0.000000
36.120,2026-04-09 12:19:02.077811,-0.008386,5.380216,-2.932774,3.677684,-0.343001,-6.721660,7.498226,-0.587955,7.000000,0.000000
36.124,2026-04-09 12:19:02.081811,-2.235436,6.322417,-7.455917,-1.249480,-6.441059,-12.341362,2.315518,-3.641739,7.000000,0.000000
36.128,2026-04-09 12:19:02.085811,-4.271145,5.286565,-11.801504,-4.321641,-10.941887,-8.902875,-3.170245,-7.699947,7.000000,0.000000
36.132,2026-04-09 12:19:02.089811,-5.529429,0.318111,-14.280083,-6.825220,-14.772779,-2.013929,-8.693771,-11.759253,7.000000,0.000000
36.136,2026-04-09 12:19:02.093811,-6.779189,-6.493884,-14.315680,-11.704329,-18.586081,0.430931,-13.243063,-14.765228,7.000000,0.000000
36.140,2026-04-09 12:19:02.097811,-10.786964,-13.259298,-13.177958,-16.924709,-21.465149,-2.669484,-14.063040,-16.790051,7.000000,0.000000
36.144,2026-04-09 12:19:02.101811,-17.065561,-16.856945,-11.025777,-18.541815,-21.046915,-8.906224,-10.494680,-18.461432,7.000000,0.000000
36.148,2026-04-09 12:19:02.105811,-22.334805,-16.349030,-7.549274,-17.329519,-19.037689,-16.331961,-8.590658,-19.967422,7.000000,0.000000
36.152,2026-04-09 12:19:02.109811,-25.756659,-16.328741,-6.499012,-15.616316,-17.616940,-21.349747,-10.979589,-17.962458,7.000000,0.000000
36.156,2026-04-09 12:19:02.113811,-25.984537,-16.656601,-10.894310,-13.162105,-15.299551,-23.550522,-14.382423,-12.783684,7.000000,0.000000
36.160,2026-04-09 12:19:02.117811,-22.332083,-15.067587,-15.542572,-9.685989,-10.287962,-24.425171,-17.471172,-9.202354,7.000000,0.000000
36.164,2026-04-09 12:19:02.121811,-14.391182,-12.234436,-14.264791,-6.645676,-3.448106,-23.611032,-18.169632,-6.968810,7.000000,0.000000
36.168,2026-04-09 12:19:02.125811,-4.730245,-7.700983,-8.473973,-4.465781,1.556041,-20.083853,-14.736664,-3.307496,7.000000,0.000000
36.172,2026-04-09 12:19:02.129811,2.972899,-3.348344,-2.545618,-3.051934,3.681096,-13.287590,-8.559237,0.302306,7.000000,0.000000
36.176,2026-04-09 12:19:02.133811,8.703283,0.023794,3.791606,-0.564995,5.513153,-5.809970,-0.396378,2.974160,7.000000,0.000000
36.180,2026-04-09 12:19:02.137811,12.230739,3.679519,9.467817,4.864904,8.961052,0.678582,7.959034,5.296752,7.000000,0.000000
36.184,2026-04-09 12:19:02.141811,15.358104,5.866268,11.725340,9.761760,14.113589,6.011989,13.517296,6.005834,7.000000,0.000000
36.188,2026-04-09 12:19:02.145811,18.934296,7.999007,12.742620,11.888039,18.599298,10.283941,15.892856,6.887571,7.000000,0.000000
36.192,2026-04-09 12:19:02.149811,21.206858,13.832314,15.039137,13.940346,19.474585,15.235588,16.109829,10.794070,7.000000,0.000000
36.196,2026-04-09 12:19:02.153811,19.731745,21.904306,16.168457,16.038198,17.532471,18.800608,16.817749,16.201361,7.000000,0.000000
36.200,2026-04-09 12:19:02.157811,13.805176,25.697811,15.023059,17.069773,13.995893,19.095272,19.278820,20.097412,7.000000,0.000000
36.204,2026-04-09 12:19:02.161811,8.036565,21.767496,13.307793,16.696985,9.661131,18.154272,18.912954,19.723932,7.000000,0.000000
36.208,2026-04-09 12:19:02.165811,6.145302,15.795889,10.711675,13.660352,5.853114,13.958125,14.584002,15.103076,7.000000,0.000000
36.212,2026-04-09 12:19:02.169811,6.563955,11.548964,8.235196,9.416402,1.897030,5.761636,10.803175,9.917974,7.000000,0.000000
36.216,2026-04-09 12:19:02.173811,6.689399,6.977816,6.001372,5.971293,-1.231091,-2.469578,8.210892,5.583834,7.000000,0.000000
36.220,2026-04-09 12:19:02.177811,6.021482,2.789898,2.723104,3.978502,-1.423687,-8.911420,6.663009,1.156394,7.000000,0.000000
36.224,2026-04-09 12:19:02.181811,3.858575,0.361199,-1.657298,2.994835,-0.860901,-12.649923,5.995328,-3.896404,7.000000,0.000000
36.228,2026-04-09 12:19:02.185811,-0.638275,-2.573592,-6.340611,1.167835,-2.995384,-13.409518,2.569825,-7.870935,7.000000,0.000000
36.232,2026-04-09 12:19:02.189811,-5.079688,-6.760586,-9.730728,-1.915042,-7.547044,-12.394384,-4.336565,-10.059628,7.000000,0.000000
36.236,2026-04-09 12:19:02.193811,-9.704402,-9.240517,-12.684100,-4.675029,-12.221318,-11.189639,-10.030604,-13.037094,7.000000,0.000000
36.240,2026-04-09 12:19:02.197811,-16.918453,-11.184514,-16.042002,-5.650491,-16.184353,-12.206981,-13.134784,-16.661158,7.000000,0.000000
36.244,2026-04-09 12:19:02.201811,-21.213461,-14.096469,-17.820892,-6.694425,-19.092438,-15.662007,-15.526439,-18.631741,7.000000,0.000000
36.248,2026-04-09 12:19:02.205811,-19.932007,-15.405783,-16.974789,-10.157779,-21.514130,-17.805328,-16.089046,-17.938095,7.000000,0.000000
36.252,2026-04-09 12:19:02.209811,-17.734213,-16.317789,-15.462064,-13.093681,-22.921606,-16.284571,-14.690854,-15.657926,7.000000,0.000000
36.256,2026-04-09 12:19:02.213811,-14.914044,-18.438223,-13.888484,-13.536612,-21.157263,-12.312216,-13.616368,-13.723389,0.000000,0.000000
36.260,2026-04-09 12:19:02.217811,-10.535795,-17.835354,-11.511045,-12.705913,-17.143198,-7.045160,-13.894656,-12.980719,0.000000,0.000000
36.264,2026-04-09 12:19:02.221811,-6.597589,-12.910917,-8.497958,-9.494965,-12.157964,-2.463678,-12.683370,-12.419026,0.000000,0.000000
36.268,2026-04-09 12:19:02.225811,-3.947570,-7.398716,-4.492776,-5.135114,-6.371400,-0.711384,-8.019620,-11.966380,0.000000,0.000000
36.272,2026-04-09 12:19:02.229811,-0.264260,-2.253259,-0.978455,-1.831383,1.393404,0.586642,-1.756061,-12.329229,0.000000,0.000000
36.276,2026-04-09 12:19:02.233811,5.569028,2.196001,0.651105,2.432084,9.814252,5.646355,4.376517,-10.644979,0.000000,0.000000
36.280,2026-04-09 12:19:02.237811,9.770041,3.434574,2.782726,7.702006,15.159610,12.240924,8.237036,-4.811628,0.000000,0.000000
36.284,2026-04-09 12:19:02.241811,10.296743,3.121143,6.454102,12.272786,18.824591,15.732826,8.444862,3.824803,0.000000,0.000000
36.288,2026-04-09 12:19:02.245811,9.685710,4.258994,10.223206,15.308116,21.304821,16.724707,7.256064,12.014595,0.000000,0.000000
36.292,2026-04-09 12:19:02.249811,10.310384,5.074252,13.755232,15.654593,19.862988,16.636440,7.370104,17.446432,0.000000,0.000000
36.296,2026-04-09 12:19:02.253811,13.044232,4.970122,15.144018,12.819107,16.421865,16.170792,9.747493,20.503872,0.000000,0.000000
36.300,2026-04-09 12:19:02.257811,15.839107,7.521828,12.731875,10.162659,13.089284,16.412609,12.156723,20.093349,0.000000,0.000000
36.304,2026-04-09 12:19:02.261811,16.647730,11.467761,8.568047,11.976132,9.618937,17.534292,11.511157,15.673996,0.000000,0.000000
36.308,2026-04-09 12:19:02.265811,15.669482,13.189029,5.243789,15.181546,8.101440,17.130310,8.434675,10.385847,0.000000,0.000000
36.312,2026-04-09 12:19:02.269811,13.232939,13.548803,4.220851,16.750290,7.819140,12.942615,3.979488,6.233809,0.000000,0.000000
36.316,2026-04-09 12:19:02.273811,9.681361,12.797173,4.063920,16.975597,5.778934,7.146285,-1.374930,2.219482,0.000000,0.000000
36.320,2026-04-09 12:19:02.277811,6.640311,9.460765,1.279454,15.075183,1.113051,1.744418,-4.868829,-1.962636,0.000000,0.000000
36.324,2026-04-09 12:19:02.281811,5.360181,3.376231,-4.636776,10.748526,-3.082839,-3.843657,-3.543491,-5.053951,0.000000,0.000000
36.328,2026-04-09 12:19:02.285811,2.682264,-4.832545,-11.601138,4.508738,-3.380895,-10.274748,-2.528299,-7.170482,0.000000,0.000000
36.332,2026-04-09 12:19:02.289811,-1.964922,-12.239232,-16.582357,-2.494196,-3.123554,-15.873012,-5.970698,-10.683846,0.000000,0.000000
36.336,2026-04-09 12:19:02.293811,-5.074750,-15.262512,-17.496151,-9.376279,-4.300992,-18.722971,-9.873546,-14.394956,0.000000,0.000000
36.340,2026-04-09 12:19:02.297811,-8.409329,-14.257480,-14.644208,-16.149618,-6.306379,-19.595592,-11.885239,-15.517919,0.000000,0.000000
36.344,2026-04-09 12:19:02.301811,-13.300456,-12.582449,-10.310522,-20.638687,-10.170326,-18.936701,-11.081350,-15.746953,0.000000,0.000000
36.348,2026-04-09 12:19:02.305811,-15.964330,-12.780843,-7.210096,-20.147961,-12.847517,-17.508698,-8.604709,-14.861707,0.000000,0.000000
36.352,2026-04-09 12:19:02.309811,-14.808225,-14.061376,-3.938262,-16.838364,-12.758568,-17.135315,-6.161484,-12.118950,0.000000,0.000000
36.356,2026-04-09 12:19:02.313811,-10.122060,-15.398413,-0.431419,-13.446736,-12.655333,-16.235712,-4.583015,-11.783218,0.000000,0.000000
36.360,2026-04-09 12:19:02.317811,-3.564992,-15.476669,-0.204605,-11.298607,-10.783956,-13.129626,-5.572891,-13.442923,0.000000,0.000000
36.364,2026-04-09 12:19:02.321811,2.337624,-12.266604,-0.694278,-9.806270,-6.120444,-8.315697,-7.914040,-11.224881,0.000000,0.000000
36.368,2026-04-09 12:19:02.325811,6.352230,-6.550437,0.960845,-7.354465,-2.314927,-1.230262,-8.993161,-4.625884,0.000000,0.000000
36.372,2026-04-09 12:19:02.329811,7.992042,-1.314785,2.572214,-4.615604,-1.263579,5.722171,-8.627113,1.800371,4.000000,0.000000
36.376,2026-04-09 12:19:02.333811,8.904892,1.400758,6.087958,-1.752490,-2.463115,9.803902,-5.569655,5.415323,4.000000,0.000000
36.380,2026-04-09 12:19:02.337811,9.926541,4.031657,10.873976,1.351207,-3.953690,12.035940,0.678927,7.537601,4.000000,0.000000
36.384,2026-04-09 12:19:02.341811,9.806180,6.737959,13.112846,4.520000,-3.630444,12.881927,6.734039,10.164923,4.000000,0.000000
36.388,2026-04-09 12:19:02.345811,8.836041,8.259440,14.118917,8.521808,1.118101,12.866527,11.066534,14.836232,4.000000,0.000000
36.392,2026-04-09 12:19:02.349811,9.088305,11.011363,13.274257,13.832545,9.075801,13.859785,13.528526,19.850138,4.000000,0.000000
36.396,2026-04-09 12:19:02.353811,10.766493,13.366203,9.594302,18.737896,15.101977,15.249003,13.973683,21.673920,4.000000,0.000000
36.400,2026-04-09 12:19:02.357811,11.748715,13.623388,5.942692,20.401266,16.878473,14.680975,13.488568,21.035055,4.000000,0.000000
36.404,2026-04-09 12:19:02.361811,11.630323,12.190542,6.093707,17.456585,13.742018,12.586362,11.920987,18.784277,4.000000,0.000000
36.408,2026-04-09 12:19:02.365811,10.005438,8.979881,10.041578,11.342690,7.436248,8.551425,9.431198,13.898534,4.000000,0.000000
36.412,2026-04-09 12:19:02.369811,4.276461,6.784818,13.141342,6.158121,4.775317,4.083873,8.051184,7.766875,4.000000,0.000000
36.416,2026-04-09 12:19:02.373811,-2.075462,5.584010,12.451897,4.550733,7.435816,2.637653,5.629698,4.445403,4.000000,0.000000
36.420,2026-04-09 12:19:02.377811,-4.451347,3.806705,8.675064,3.898762,8.202153,0.612105,-0.844211,3.796314,4.000000,0.000000
36.424,2026-04-09 12:19:02.381811,-5.566287,2.463881,3.746737,0.195572,3.932796,-4.641638,-6.671833,1.974475,4.000000,0.000000
36.428,2026-04-09 12:19:02.385811,-7.927097,-0.876949,-1.589240,-6.017142,-6.518154,-9.473926,-8.710788,-2.438476,4.000000,0.000000
36.432,2026-04-09 12:19:02.389811,-11.773130,-7.021484,-6.737037,-11.283493,-20.129452,-11.592702,-10.054564,-9.347384,4.000000,0.000000
36.436,2026-04-09 12:19:02.393811,-14.844813,-11.196233,-10.035437,-13.489996,-27.668198,-12.947719,-12.272946,-14.240565,4.000000,0.000000
36.440,2026-04-09 12:19:02.397811,-16.341314,-12.958087,-10.121758,-12.948407,-26.887793,-13.821574,-13.604025,-14.807355,4.000000,0.000000
36.444,2026-04-09 12:19:02.401811,-17.613688,-14.441353,-8.946709,-12.429477,-21.086319,-12.911598,-12.922818,-14.940712,4.000000,0.000000
36.448,2026-04-09 12:19:02.405811,-16.854959,-13.981504,-10.762494,-14.330702,-15.101736,-12.184628,-12.201643,-16.256317,4.000000,0.000000
36.452,2026-04-09 12:19:02.409811,-14.128247,-10.557549,-14.847638,-16.876364,-11.086874,-13.775106,-11.143298,-17.416042,4.000000,0.000000
36.456,2026-04-09 12:19:02.413811,-11.942617,-6.176238,-15.803943,-18.140305,-5.627924,-15.423419,-9.725609,-15.818443,4.000000,0.000000
36.460,2026-04-09 12:19:02.417811,-10.212126,-3.479766,-12.548070,-16.600626,0.468777,-12.944621,-11.020050,-10.342822,4.000000,0.000000
36.464,2026-04-09 12:19:02.421811,-7.821413,-3.515646,-10.390737,-10.357285,4.386055,-6.760421,-12.445786,-4.218463,4.000000,0.000000
36.468,2026-04-09 12:19:02.425811,-4.033432,-5.589413,-10.258863,-2.595691,7.468262,-0.668672,-9.165001,0.912745,4.000000,0.000000
36.472,2026-04-09 12:19:02.429811,-1.172381,-7.266602,-8.165482,3.327056,9.643949,3.071510,-2.449623,5.967882,4.000000,0.000000
36.476,2026-04-09 12:19:02.433811,-0.398382,-6.412458,-2.895084,8.152577,9.544698,5.210192,4.286979,10.232318,4.000000,0.000000
36.480,2026-04-09 12:19:02.437811,2.762745,-3.165554,4.727398,12.503154,8.281433,6.365025,8.863068,14.302281,4.000000,0.000000
36.484,2026-04-09 12:19:02.441811,8.632034,1.235967,12.458592,15.277110,8.924835,6.871238,11.103017,17.035746,4.000000,0.000000
36.488,2026-04-09 12:19:02.445811,12.460736,6.103564,17.683559,15.791288,11.420924,8.380531,12.875130,15.623927,4.000000,0.000000
36.492,2026-04-09 12:19:02.449811,12.229123,9.807211,20.054653,16.060146,14.772589,10.225263,14.226148,13.240067,4.000000,0.000000
36.496,2026-04-09 12:19:02.453811,9.315855,9.479675,20.294674,15.880362,17.888037,10.934380,15.313403,12.546629,4.000000,0.000000
36.500,2026-04-09 12:19:02.457811,7.448320,6.946831,17.941034,13.111870,16.719034,11.122174,16.065592,10.770329,4.000000,0.000000
36.504,2026-04-09 12:19:02.461811,10.076091,5.468977,13.675407,9.819537,10.778145,13.520638,15.110538,9.062863,4.000000,0.000000
36.508,2026-04-09 12:19:02.465811,14.050929,5.233924,11.108890,9.772502,3.449745,17.767630,12.245250,9.077825,4.000000,0.000000
36.512,2026-04-09 12:19:02.469811,14.947200,7.193182,11.659897,11.215645,-0.253164,19.199158,8.646194,8.036346,4.000000,0.000000
36.516,2026-04-09 12:19:02.473811,12.211942,9.852982,12.714696,9.546145,0.171793,16.521740,5.940475,5.340343,4.000000,0.000000
36.520,2026-04-09 12:19:02.477811,7.536033,10.495198,11.632611,4.781757,-0.775947,9.511818,4.541616,1.456795,4.000000,0.000000
36.524,2026-04-09 12:19:02.481811,2.255931,9.705200,6.759697,-1.026593,-2.872419,-0.426043,4.196973,-3.245624,4.000000,0.000000
36.528,2026-04-09 12:19:02.485811,-3.199192,7.635554,-1.588319,-5.716063,-4.217373,-8.483673,2.214505,-7.509104,4.000000,0.000000
36.532,2026-04-09 12:19:02.489811,-5.765731,5.431206,-10.821612,-9.447902,-8.387897,-14.682005,-3.958210,-11.619766,4.000000,0.000000
36.536,2026-04-09 12:19:02.493811,-7.200587,4.186581,-16.851135,-14.108191,-15.412489,-19.387857,-13.001475,-13.331540,4.000000,0.000000
36.540,2026-04-09 12:19:02.497811,-9.505076,1.267560,-18.415268,-17.921656,-19.941071,-20.337582,-20.152359,-10.774330,4.000000,0.000000
36.544,2026-04-09 12:19:02.501811,-8.846751,-3.518634,-18.779383,-18.487930,-21.052347,-18.889202,-21.221603,-7.152228,4.000000,0.000000
36.548,2026-04-09 12:19:02.505811,-7.336819,-7.869342,-19.659143,-14.510524,-19.459667,-18.203939,-18.579361,-3.998644,4.000000,0.000000
36.552,2026-04-09 12:19:02.509811,-9.495125,-12.434303,-19.192026,-8.521037,-13.455490,-16.660137,-15.440054,-1.979003,4.000000,0.000000
36.556,2026-04-09 12:19:02.513811,-12.945172,-14.784665,-16.055655,-6.217909,-5.726971,-11.270193,-12.349774,-2.509329,4.000000,0.000000
36.560,2026-04-09 12:19:02.517811,-15.293425,-11.798030,-11.640492,-7.435366,-1.499418,-6.498660,-10.402255,-3.720552,4.000000,0.000000
36.564,2026-04-09 12:19:02.521811,-17.040508,-7.034252,-6.640873,-7.755332,-0.495658,-4.403106,-9.398979,-3.891299,4.000000,0.000000
36.568,2026-04-09 12:19:02.525811,-14.611211,-2.883320,0.861761,-6.518371,2.049428,-3.456539,-7.235637,-3.191542,0.000000,0.000000
36.572,2026-04-09 12:19:02.529811,-8.578029,1.593877,6.270968,-5.529068,6.014846,-2.737657,-3.890593,-0.578815,0.000000,0.000000
36.576,2026-04-09 12:19:02.533811,-3.982421,4.773820,4.287837,-3.100883,7.670812,0.407143,-0.589712,4.389370,0.000000,0.000000
36.580,2026-04-09 12:19:02.537811,-0.163927,5.251502,2.030941,2.788909,8.522632,4.737051,4.595650,9.362516,0.000000,0.000000
